PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,transaction_clusters,source_id_0,source_id_1,source_id_2,source_id_3,source_id_4,target_id_0,target_id_1,target_id_2,target_id_3,target_id_4
-1.456996202468872,-0.3602563440799713,0.6350683569908142,0.4791312515735626,-0.42768594622612,0.027971673756837845,0.13506418466567993,-0.010626977309584618,0.010422540828585625,-0.04765412211418152,4,-0.0809703097,0.1188402622938,-0.209264934063,0.092637903988,0.06031230092,-0.21586243808,-0.033258616924,0.01155142858624,0.0560017153621,-0.0489808805287
1.8726776838302612,-0.053472183644771576,0.6350380182266235,0.05244456231594086,-0.5463792681694031,0.08459319174289703,0.2240346074104309,-0.0855373814702034,-0.061602022498846054,0.06429310142993927,5,-0.1725308597,0.0211014132947,-0.002131792018,0.013867982663,-0.002297665458,-0.16515502334,-0.046909246594,-0.02222725376487,0.0081467414275,0.0075427293777
-1.3354729413986206,-0.2968522608280182,-0.7512911558151245,0.6225588321685791,-0.3633130192756653,-0.001984662376344204,-0.3052719831466675,-0.010634665377438068,0.015902597457170486,-0.051934368908405304,3,-0.0809703097,0.0130770523101,-0.057099957019,-0.015634864569,-0.001828877139,-0.11102130264,-0.0030106958,0.00471881311387,-0.0203663613647,-0.0005735623999
-1.244749665260315,0.17614996433258057,-0.7819093465805054,0.2297043800354004,-0.4852581322193146,-0.018027085810899734,-0.41173118352890015,-0.0748564675450325,0.016063464805483818,0.590549647808075,6,-0.2362332493,0.013321862556,0.030493920669,0.004644870758,-0.051249928772,-0.13463282585,0.01285661757,0.01180892810225,-0.0550018772483,-0.0854647755623
-1.4568476676940918,-0.35664209723472595,0.6351690888404846,0.4794474244117737,-0.4314833879470825,0.029397694393992424,0.13506612181663513,-0.010638037696480751,0.010092626325786114,-0.04945717379450798,4,-0.1003663987,0.0277518350631,-0.209264934063,0.016782209277,0.06031230092,-0.17470537126,-0.032979909331,-0.01964240707457,-0.0115644596517,0.0502371899784
-1.3995057344436646,-0.3123638927936554,-0.7680268287658691,0.6213582754135132,-0.3832274079322815,-0.012990550138056278,0.11736146360635757,0.0014624628238379955,0.016087189316749573,-0.05717283487319946,3,-0.1806158423,0.0957158133388,-0.209264934063,0.092190898955,0.06031230092,-0.21776399016,0.016389975324,-0.00020478156512,0.0102551495656,-0.0260873157531
2.027589797973633,0.07913443446159363,-0.6672565340995789,-0.15203021466732025,0.30406054854393005,-0.21764327585697174,0.23894263803958893,-0.08437488228082657,-0.12505395710468292,0.07390571385622025,5,-0.2025358975,0.0107896309346,0.025423029438,-0.047585085034,-0.009665089659,-0.00260189408,-0.052315980196,0.04036610946059,-0.0254610367119,-0.0103792091832
-1.3489713668823242,0.8858022689819336,0.6206239461898804,0.19864948093891144,-0.48685166239738464,0.027929753065109253,-0.38129672408103943,-0.0898587554693222,0.014787795022130013,0.6093918681144714,6,-0.0809703097,0.0259410385042,-0.00721953949,-0.024072941393,0.01325129997,-0.17274047434,0.003852478694,-0.01323100458831,-0.0257006641477,0.0230343099684
1.8225589990615845,-0.020094571635127068,0.7958842515945435,0.22182197868824005,0.4546206295490265,-0.32087191939353943,-0.38225144147872925,-0.10211300104856491,0.2154780924320221,-0.08380026370286942,1,-0.180577293,-0.0334522463381,-0.013734770007,0.013146199286,0.023793974891,-0.06062542647,-0.004301444162,-0.02222725376487,-0.045528229326,-0.0175535418093
-1.4287710189819336,-0.2610056698322296,-0.7647776007652283,0.620415210723877,-0.3833601772785187,-0.22055447101593018,0.11735481023788452,0.0014737220481038094,0.016052091494202614,-0.058198921382427216,3,-0.1822987199,0.0107896309346,0.013753124513,-0.006199580617,-0.012682794593,-0.21056134999,-0.054790791124,-0.01611518673599,-0.0123982001096,-0.0023288272787
