PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,transaction_clusters,source_id_0,source_id_1,source_id_2,source_id_3,source_id_4,target_id_0,target_id_1,target_id_2,target_id_3,target_id_4
1.9658587440436621,-0.01080319992663089,0.6632707406423626,0.2327354729488135,-0.4592166489287958,0.09404267587126604,0.1193403222531704,0.0012228588285013095,0.18355747083866963,-0.08402795915894114,7,-0.2380490753,-0.013597740409,0.958331864381,-0.006475832634,-1.860780568299,2.29832990056,0.856814210312,0.03213024531452,-1.3552390312589,0.2452089025063
-1.421228227766874,4.717350129048606,0.08498558662397812,0.4194500032738978,0.43214584577784576,1.077738714238107,-0.4007512904997771,-0.17178784238691291,-0.003662905845370608,0.386973956726816,2,-0.2065817498,-0.0217766603445,-0.171334388151,0.652079768345,0.007767672863,0.17361306635,-2.373549187414,0.06202665344045,0.9343146937189,0.0577679984829
-1.1863851319906347,-0.06038622648315459,-0.9385952192632868,-0.2103442370452817,0.40499218058396536,-0.19948808811235277,-0.3135396320063354,-0.00133771742534536,0.34590586415848734,0.5856015351953776,4,-0.2103005346,-1.9220013183714,0.020997478209,-1.168527953288,-0.277361529137,1.42621262021,1.201557181584,1.54391031370771,0.7673888371696,0.0036043384422
-1.252664362518428,-0.14832649494771255,0.7600476339230431,0.3328603937661721,0.8662934649687483,1.1899473710491941,-0.3456266796188125,1.2488108367637174,0.038629798816033914,-0.40758924122014845,5,1.2483287375,0.1283573199414,-0.024760906712,-2.565485129182,0.286603359834,1.00048642577,0.003189638918,-0.00732843036886,-0.002318801578,0.4519809296547
2.013598917320719,-0.004193288444269479,0.6379850823917922,0.4970324557651877,-0.7344712815122585,0.12847610604419651,0.19331647197715487,1.2921768638975317,0.038713733310655786,-0.10071289629485672,1,-0.2046532482,-1.9812880476175,0.017833181399,-1.813419015923,-0.032267685978,-0.16236359262,1.067993372633,0.04309589249439,-0.0328796678291,-1.5235977336909
1.9350758781669184,-0.28609779146289116,-0.8213844101229736,0.475643401119761,0.4844957627113003,0.8503558525047313,-1.111170648449773,-0.08320274939653569,-0.02495743898228842,0.025111563087426635,4,-0.1633256007,0.002658147976,0.056784841139,-0.062687825448,0.196076316064,1.59101432062,0.006772657666,0.01702199646857,0.0066702389964,0.3367875036984
-0.7126609715374164,-0.02948490896724526,-0.06104512857574046,0.6256019854409569,-0.4361444856679966,-0.3580416818966581,-0.9757816046790652,-0.16347139194606358,-0.034327998122011615,0.02831596436927685,1,-0.2363148328,-0.0280772189389,2.801289181227,0.581549367102,0.321733043006,0.32192499399,0.022242109865,-1.78706412757985,1.6682381504149,0.4895105322563
-0.8437637660356582,0.05885478566819091,0.6586503741157249,0.4929926550915819,0.38166048972641736,-0.03714158022419367,0.23763407506280146,-0.10394464177895747,-0.7130998310036452,-0.28530934454314627,1,-0.0634170922,1.3660813428451,0.04643541198,-0.449015147529,0.261843183424,2.22077984918,1.261116296274,-0.6560001153027,-0.0125882347022,-1.4848896404688
-1.1027242848774557,-0.3692284229180453,-0.9385952192632868,0.6154807714420641,0.9550152153931106,-0.4016060035059977,-0.30425879989678256,-0.007270541948283989,-0.35231289838077884,-0.11768235489336287,1,0.0209871276,0.0236631221147,-0.197754091427,-0.92957689349,0.018005886124,-0.21020936614,0.538432727812,-0.02487545200503,-0.788777317046,0.0192302830728
1.9739748521880491,-0.061855207678322435,0.008184353377489732,0.4712236097086658,0.47456778268262906,-0.03789478308438031,-0.36652199403541186,-0.003680948315846589,0.04543681817792806,-0.2570592429124185,3,-0.1978583199,1.532705901643,0.956126473824,-0.046530849371,-0.006623463175,-0.22364878023,-0.040190691181,0.02348576747533,0.0270381920542,-1.7155855496903
