Id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,isSender
2795,1.536492587617849,-0.06971129598509006,0.36648531858317734,0.4539842593473487,-0.27717965751157336,0.05670691282269083,0.29855133227848524,-0.044268240956872075,-0.26578563399764366,-0.022647450453431566,True
2788,1.536492587617849,-0.07055012629733792,0.366460892285045,0.4537074942657193,-0.2771338197087969,0.05688343462870318,0.2985601529854613,-0.044268218853233204,-0.26578575051930536,-0.022599057386912806,True
2977,1.5364927322283681,-0.06255867616356788,0.36716293681219697,0.4556684768434188,-0.27773192773282596,0.054550006493156195,0.2984519814070078,-0.04426905050264572,-0.26578027400120535,-0.02301760238420467,True
2921,1.5364927563301214,-0.0610890976207972,0.3672259111558807,0.45587281851947625,-0.27778315640103424,0.05450074140687847,0.2984421380093678,-0.04426918865038866,-0.26577925443666545,-0.02294992248234767,True
2883,1.536493310670445,-0.05750853498495494,0.36822197384900424,0.4577833837182562,-0.27847888697385753,0.05194317083254721,0.29826134216932987,-0.04427113653356415,-0.26576334922984296,-0.023329625651746805,True
2701,1.536492587617849,-0.08003156990932828,0.3663426344028632,0.4531907849006272,-0.2770512035375586,0.05746625635871436,0.2985765909746235,-0.04426813596458744,-0.2657861292147059,-0.022467157556169595,True
2783,1.5364926358213555,-0.0644026336429824,0.36678943445669093,0.4547504227431356,-0.2774193502174144,0.05565182460148496,0.2985074094777309,-0.04426853106713226,-0.265783740520641,-0.02280264085572787,True
2899,1.5364926599231086,-0.06465552469933586,0.3668996818669679,0.4549157528424803,-0.27755211379445344,0.0554367609164306,0.29849399107091673,-0.0442686692148752,-0.26578277921693194,-0.022795678079119808,True
2916,1.5364927563301214,-0.05452228720096845,0.3672222819984215,0.4560197676920949,-0.2777681500234782,0.054161470092964764,0.2984304211482272,-0.044269219042892105,-0.2657788466108495,-0.022996334164990802,True
2741,1.536492587617849,-0.0732073699126131,0.36647516446386136,0.45374305757664857,-0.2771827313861319,0.056703349840094924,0.2985596019667846,-0.04426820227550405,-0.26578572138888995,-0.022561699734723908,True
3174,1.5364943952493393,-0.0458605204065856,0.3691510569624917,0.4595744483330187,-0.27917801579996165,0.04934830884902727,0.2981226397480397,-0.04427479744875211,-0.2657376562034374,-0.023654958083348266,True
2894,1.5364926840248618,-0.058245568878956724,0.36698279521396165,0.45527778145326847,-0.27762373970564946,0.05504844720265137,0.29846874119107725,-0.04426877973306955,-0.2657818179132229,-0.022855639149995152,True
2446,1.536492587617849,-0.08431584028602807,0.3662872004329678,0.45314283337558703,-0.27699877003409623,0.05767176165776636,0.2985839173189485,-0.04426811662390343,-0.265786274866783,-0.022458336301076687,True
2748,1.5364926117196023,-0.07111554858948195,0.3665615308898212,0.45403255471655535,-0.2772272485041105,0.05623127177586448,0.2985426923056351,-0.044268287927104674,-0.2657852553022431,-0.02266372983110144,True
2606,1.536492587617849,-0.07560516483438676,0.3662347374831686,0.4529836728230001,-0.2769413318303475,0.057739783791844496,0.298590119585173,-0.044268102809129135,-0.26578639138844473,-0.022436107185171257,True
2641,1.536492587617849,-0.07828618104373616,0.36634259679501385,0.453319667518329,-0.27705992314654504,0.057301845267583223,0.2985733730255518,-0.04426814701640688,-0.2657861000842905,-0.022513531994754914,True
