Id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,isSender
31020,-1.5004243943378817,-0.22985417603919422,0.696993729936891,0.2578574529258441,0.5104719139906746,-0.33516151697753205,0.22681898563965516,-0.01617525542186696,-0.03820410921678555,-0.09640564496380184,False
1365,-1.4576546951305727,-0.35421758712790763,0.6375158183952455,0.4890213390597482,-0.42218394373626233,0.10441201951404319,0.1339494405935068,-0.008940854768409228,0.01274654948783947,-0.04875147173743018,True
24639,-1.408555284276001,-0.23292421797766172,-0.8148977832630937,0.654457472474989,-0.3969255949128957,0.1604501521891576,-0.0012163243696032833,0.0026731047598121966,0.034163357636801894,-0.053494567595552094,False
16270,-1.4005287155515027,-0.2332266512129642,-0.7650236309428431,0.3688902291056394,-0.3933067139544633,-0.014677463382384596,0.11897891730066051,-0.004675076807683346,0.014379970062212259,-0.055001337958665485,False
19899,-1.3554861686788364,-0.2234193762617665,-0.7160826478297457,-0.9899108019035042,0.4986581062537132,-0.38268928009815917,0.2137830125706866,-0.004155413944793473,-0.036015097007825105,-0.09271728802508317,False
38274,-1.0806314360690652,0.8162944876807829,0.6358594260865265,-0.5047534337612632,0.46457658036047533,-0.3522768222584307,0.24555992981298977,-0.10501348505536258,0.19866530095250168,-0.1635056355001573,False
4529,-0.901928980592333,-0.06664181626565205,-0.804499542559845,-1.1680169350471907,0.5001954049454701,0.14891501444167352,0.12403106874902825,-0.07870597609810379,0.2177103041703581,-0.06425797386283413,False
36829,1.9014271432891754,0.008024204950580406,-0.6199974351840063,0.6568375886349876,-0.3598554821931833,-0.033850592978843276,-0.5052113571091811,-0.0905135038124027,0.20264607985463276,-0.0533700800005353,False
26758,-1.3987040586678992,-0.2834806193532511,-0.768840965294775,0.4202175553764148,0.5097721551550051,-0.3381889600082019,0.20920855759633178,-0.008685620090359782,-0.031098984821973822,-0.09545794170143528,False
1214,2.0220627622099254,0.05579960288322809,-0.672767289114081,-0.08917546520289078,-0.5506559029318211,0.09795996146738677,0.22363840257741235,-0.07828097529140383,-0.11664207239372211,0.0633358232636861,True
